id,cuisine
7031,brazilian
37626,italian
7034,mexican
24507,italian
37624,indian
37631,cajun_creole
24508,italian
24510,moroccan
24156,british
24159,chinese
6811,italian
6810,indian
24155,french
37657,southern_us
37654,mexican
6804,italian
37652,chinese
6806,italian
6802,southern_us
37649,french
24141,vietnamese
6792,brazilian
37642,mexican
24136,southern_us
24135,italian
6791,french
24129,chinese
6785,mexican
24128,greek
24130,southern_us
6847,thai
24191,thai
6846,thai
6845,vietnamese
6843,chinese
37689,french
24184,italian
37690,chinese
24182,italian
24177,french
24175,chinese
24174,italian
24173,indian
37673,italian
37672,cajun_creole
24169,mexican
24167,indian
37668,indian
24160,southern_us
37666,french
6873,cajun_creole
37722,italian
37723,southern_us
24090,french
24091,vietnamese
6876,italian
37724,cajun_creole
24095,mexican
37718,chinese
6871,mexican
37717,korean
24087,japanese
6856,italian
24073,filipino
37706,southern_us
24075,moroccan
6849,southern_us
24067,chinese
6851,mexican
37701,french
6855,jamaican
37746,southern_us
6901,mexican
24116,chinese
37751,italian
24107,mexican
24105,italian
6888,southern_us
6889,french
37741,italian
37740,french
6895,indian
24098,thai
37731,southern_us
6880,chinese
37733,italian
6678,french
6675,thai
37791,chinese
6685,southern_us
24287,french
24281,french
6680,mexican
6660,british
24261,italian
37764,french
6662,french
37765,italian
24256,mexican
37762,mexican
6669,brazilian
37774,italian
24269,indian
37772,korean
24270,japanese
37771,mexican
24265,italian
37769,mexican
6710,thai
37812,italian
37815,southern_us
24306,mexican
37811,southern_us
6689,mexican
24289,cajun_creole
37806,chinese
6700,southern_us
37800,italian
37801,filipino
37803,filipino
24211,mexican
24214,chinese
24217,italian
24221,french
6750,italian
24193,mexican
37824,chinese
6723,southern_us
37825,japanese
6727,chinese
37829,mexican
6731,mexican
24203,greek
24204,greek
6735,southern_us
6770,chinese
37873,korean
24243,indian
24240,italian
37876,french
24251,italian
24250,french
37880,indian
24249,chinese
37887,cajun_creole
6781,irish
37886,italian
24226,japanese
37858,chinese
6752,mexican
37860,british
37861,irish
24228,french
37865,mexican
37867,greek
24236,british
37990,thai
22820,italian
22828,italian
37996,mexican
7656,chinese
22824,italian
22826,italian
22836,thai
38007,indian
38004,cajun_creole
38002,jamaican
38014,french
22845,british
7679,italian
7622,thai
37953,chinese
7619,moroccan
37952,french
7617,italian
37954,southern_us
22797,italian
7626,chinese
37961,italian
37960,southern_us
37972,french
37973,mexican
22802,southern_us
22803,thai
22800,greek
7632,italian
22814,italian
7641,mexican
22880,indian
22885,indian
7589,italian
37925,italian
22886,chinese
7592,italian
22889,chinese
37930,greek
22891,italian
7595,french
37928,chinese
37934,french
22895,italian
37933,moroccan
22896,southern_us
22897,thai
22900,italian
37942,italian
37943,italian
37946,thai
7608,french
7614,mexican
37888,greek
37891,southern_us
22848,thai
7556,jamaican
37897,italian
22858,cajun_creole
22857,indian
37899,french
7561,indian
22861,chinese
22860,southern_us
22866,mexican
37906,southern_us
22864,mexican
7574,italian
7572,indian
7576,italian
22873,chinese
22877,southern_us
38126,mexican
22957,french
38122,thai
38118,spanish
7524,thai
38117,moroccan
22951,italian
22947,thai
22969,southern_us
38137,jamaican
38136,italian
38134,french
22964,french
7541,mexican
22967,chinese
7537,mexican
38130,moroccan
7503,indian
7502,indian
22925,mexican
38089,italian
22919,french
38085,indian
7493,mexican
22917,indian
22914,thai
7519,indian
38107,spanish
7513,french
22935,southern_us
7510,french
22933,thai
22932,japanese
38099,chinese
7505,italian
38058,southern_us
23018,cajun_creole
23020,mexican
23021,italian
7457,italian
23008,italian
23010,italian
7461,southern_us
23012,southern_us
23013,italian
23014,southern_us
23033,chinese
7482,mexican
7485,mexican
23039,chinese
23038,italian
23025,mexican
23027,mexican
38064,thai
23028,filipino
38069,thai
23031,chinese
38068,thai
38025,chinese
22988,mexican
22989,italian
38031,italian
22978,filipino
7427,thai
22979,mexican
7426,french
38018,southern_us
22982,italian
23003,italian
38042,italian
23006,cajun_creole
7452,indian
38047,mexican
23005,italian
7442,italian
22994,japanese
22993,jamaican
22999,italian
7444,italian
7445,french
38038,mexican
7415,greek
22582,chinese
22580,southern_us
38257,chinese
22576,cajun_creole
22591,thai
38270,italian
22586,indian
38267,cajun_creole
7396,italian
38247,brazilian
22564,italian
22563,japanese
38241,southern_us
22562,southern_us
38240,mexican
7393,chinese
38253,mexican
22575,italian
38249,indian
7402,southern_us
38228,mexican
22551,french
38224,filipino
22546,italian
38237,italian
38234,indian
38232,cajun_creole
7364,indian
7365,japanese
22532,japanese
7360,chinese
22528,italian
22530,french
38223,italian
22540,cajun_creole
7373,thai
38221,mexican
7368,italian
38218,chinese
22539,cajun_creole
7370,indian
22538,mexican
38216,southern_us
22642,french
7347,indian
38197,french
7349,italian
22645,italian
38200,greek
22651,vietnamese
7359,greek
38205,southern_us
38206,indian
22653,mexican
7330,thai
7328,mexican
22624,italian
7329,italian
38180,italian
22628,italian
7338,thai
38186,southern_us
22632,southern_us
38188,mexican
7343,french
22638,french
7340,southern_us
22637,italian
22609,italian
7315,italian
7314,korean
38161,italian
7316,japanese
38170,chinese
38168,greek
22621,mexican
7324,greek
22622,mexican
7296,italian
22595,mexican
22597,russian
22599,french
22600,southern_us
38159,moroccan
22604,irish
38157,french
7311,southern_us
22716,cajun_creole
38392,chinese
38395,japanese
7286,indian
22711,irish
38385,italian
22707,brazilian
38381,cajun_creole
7278,italian
38382,filipino
38383,italian
38377,southern_us
7274,southern_us
7273,italian
38373,southern_us
22693,southern_us
7268,mexican
38368,chinese
38369,southern_us
7265,italian
7264,french
38366,italian
7256,italian
22681,italian
22683,mexican
7252,mexican
38356,italian
7249,french
22669,italian
7244,british
22670,chinese
7246,italian
22666,italian
7237,greek
7239,southern_us
22656,french
38339,japanese
38337,southern_us
22659,french
7226,japanese
7224,italian
38333,vietnamese
38332,thai
7216,italian
22774,southern_us
7223,chinese
22762,cajun_creole
7211,chinese
38314,mexican
38318,southern_us
22752,mexican
7201,irish
22758,italian
7207,mexican
7206,italian
7205,southern_us
38311,indian
38298,mexican
22751,thai
7184,mexican
38290,chinese
22741,italian
7190,chinese
38293,mexican
7176,italian
38280,mexican
22731,vietnamese
22733,italian
22734,mexican
7182,vietnamese
38275,mexican
22722,italian
38272,italian
38273,italian
7173,chinese
22725,mexican
38277,cajun_creole
8131,chinese
38464,mexican
8128,cajun_creole
23296,chinese
38469,french
8134,indian
23306,irish
38476,chinese
23309,italian
8147,mexican
23315,french
38481,indian
23318,mexican
8150,french
23323,italian
23320,italian
8157,mexican
23328,greek
8164,indian
8170,italian
23341,chinese
23340,french
38514,southern_us
38513,italian
8178,chinese
38516,cajun_creole
23352,british
38523,italian
23354,southern_us
23355,indian
38526,indian
23356,italian
38527,italian
23363,indian
23362,irish
23374,indian
8077,southern_us
38408,italian
23382,indian
8087,italian
8084,mexican
38417,cajun_creole
23376,italian
8081,filipino
38428,russian
38430,italian
23388,indian
23386,cajun_creole
8088,moroccan
8096,chinese
8098,mexican
38432,italian
23394,southern_us
23407,japanese
8105,chinese
23403,mexican
8119,cajun_creole
23409,southern_us
23410,chinese
23411,southern_us
23423,italian
23416,mexican
23417,filipino
8120,thai
8123,indian
23419,french
8011,italian
8010,southern_us
23435,chinese
38604,chinese
23439,italian
8014,chinese
8003,mexican
38594,indian
23424,thai
8006,italian
23431,chinese
38598,southern_us
8005,vietnamese
23450,brazilian
38621,italian
8030,indian
38620,mexican
38609,southern_us
23443,southern_us
38608,southern_us
23441,italian
23440,italian
38610,italian
23447,chinese
8023,italian
23444,indian
23465,japanese
23471,italian
8046,italian
23456,italian
38625,indian
23459,russian
8034,italian
38650,korean
8059,mexican
8060,thai
23487,chinese
8063,vietnamese
23472,russian
23475,indian
8053,mexican
38646,french
7951,french
38540,southern_us
38541,southern_us
7949,italian
23501,thai
38536,indian
23498,chinese
38537,indian
7946,italian
23496,cajun_creole
38538,thai
38534,japanese
38528,mexican
23490,korean
7938,french
7936,thai
23489,southern_us
7965,indian
38553,filipino
38555,italian
38548,mexican
23510,southern_us
23507,italian
7955,italian
7952,french
38546,mexican
23532,indian
38574,mexican
38572,mexican
23535,korean
7977,french
38568,cajun_creole
38569,cajun_creole
23525,french
38586,cajun_creole
7993,mexican
7994,spanish
7989,italian
23540,french
7991,italian
38578,mexican
38577,chinese
38576,indian
7889,cajun_creole
38736,southern_us
23059,cajun_creole
23067,southern_us
23070,italian
7872,italian
23040,irish
23043,british
38720,mexican
23045,mexican
7877,japanese
23046,southern_us
38731,italian
38735,indian
23054,french
7887,mexican
38769,mexican
23088,chinese
38771,indian
23089,indian
23094,british
38773,french
7925,french
23098,indian
7931,mexican
23099,mexican
7929,mexican
7928,chinese
7935,italian
38781,indian
7934,southern_us
38782,mexican
38755,filipino
23079,southern_us
38756,british
23080,cajun_creole
38764,chinese
7917,mexican
23127,mexican
23120,italian
38673,italian
7837,mexican
7839,italian
7838,mexican
23135,italian
38682,indian
38683,indian
23130,chinese
38662,italian
23108,southern_us
7815,chinese
23106,chinese
38670,italian
23119,italian
7818,mexican
23114,vietnamese
23158,mexican
38708,french
38710,southern_us
7861,mexican
38704,mexican
38716,southern_us
7867,indian
7866,indian
23160,italian
7844,italian
23140,italian
7843,mexican
7841,french
23150,british
7853,indian
7850,indian
38699,thai
38874,mexican
38879,italian
23196,italian
38876,indian
7761,mexican
38865,italian
23188,mexican
38869,thai
23190,southern_us
38862,italian
38861,french
7758,french
7747,italian
38849,british
23173,mexican
38905,french
7802,french
38907,french
7800,italian
7801,cajun_creole
7794,thai
38896,indian
7798,mexican
38901,indian
38900,italian
7796,italian
23211,indian
38889,french
7785,italian
7784,indian
38891,french
38894,italian
38895,spanish
7788,southern_us
38885,italian
38887,irish
23205,italian
7708,italian
23257,mexican
7704,thai
7700,mexican
7701,french
38805,british
23249,italian
38796,mexican
23247,cajun_creole
7694,italian
38794,chinese
38795,french
23242,chinese
7691,mexican
23236,mexican
7685,mexican
23239,chinese
7742,french
38840,southern_us
38843,italian
23288,british
23285,thai
23280,chinese
38829,filipino
23274,chinese
23273,cajun_creole
23270,italian
23271,italian
38821,southern_us
23268,southern_us
23269,mexican
38816,cajun_creole
23267,italian
38817,mexican
23264,indian
23265,thai
7712,brazilian
26273,greek
26274,mexican
8806,mexican
26278,filipino
44004,vietnamese
44010,italian
26282,spanish
8812,mexican
44013,chinese
26289,mexican
8816,mexican
26291,mexican
44022,italian
8826,korean
44030,italian
44031,mexican
8828,italian
43972,italian
8772,italian
26245,french
26244,indian
43979,italian
8787,chinese
43987,japanese
43991,mexican
43992,cajun_creole
26266,southern_us
26264,chinese
26270,italian
8799,chinese
8796,mexican
26269,filipino
26337,southern_us
8738,italian
26338,southern_us
43951,mexican
8749,indian
8751,indian
43947,italian
43959,southern_us
43956,italian
8754,mexican
26355,korean
43965,mexican
26361,mexican
8710,cajun_creole
43909,french
43908,chinese
43911,italian
26309,chinese
43910,italian
26308,mexican
26307,chinese
8704,mexican
43906,mexican
26319,italian
26318,thai
43916,chinese
26314,mexican
43915,greek
43924,greek
26323,french
43932,chinese
8734,italian
8731,southern_us
26158,british
43874,indian
43875,indian
43872,french
43879,french
8935,irish
26150,french
43877,chinese
43897,french
8955,mexican
8956,chinese
43903,chinese
8944,japanese
43889,italian
26166,vietnamese
26122,italian
43848,filipino
26127,indian
43841,french
26112,indian
8903,italian
26138,mexican
8924,mexican
43871,southern_us
8912,mexican
8918,southern_us
8919,moroccan
43863,mexican
43822,chinese
8876,mexican
8879,thai
8878,italian
8873,italian
8874,italian
26212,italian
8869,cajun_creole
43815,italian
26237,mexican
8893,southern_us
43836,italian
8888,mexican
43833,indian
43829,mexican
43827,southern_us
26224,italian
26227,italian
26226,italian
8846,greek
26188,italian
8845,southern_us
8844,italian
43791,spanish
43785,indian
8842,italian
43786,italian
43787,italian
8839,chinese
26182,italian
8838,southern_us
26180,italian
8836,indian
26181,southern_us
43783,brazilian
43778,french
8863,indian
43807,cajun_creole
26203,mexican
26201,mexican
43796,mexican
8855,southern_us
26197,indian
8853,japanese
43792,indian
26546,southern_us
9075,indian
43764,japanese
26558,southern_us
9086,french
9085,chinese
9084,italian
26531,italian
9057,french
9062,southern_us
26537,thai
26543,chinese
43757,italian
9071,vietnamese
43758,mexican
9043,italian
9045,chinese
26516,indian
26517,chinese
43738,chinese
26520,mexican
43739,southern_us
43736,british
9051,chinese
26522,southern_us
26523,irish
26524,chinese
43715,chinese
26496,french
9028,mexican
26501,greek
9030,italian
43716,japanese
26502,southern_us
9032,italian
43722,french
26504,italian
9035,mexican
26506,southern_us
26511,greek
9015,japanese
26614,french
26612,vietnamese
26613,italian
43697,mexican
26611,chinese
26608,italian
43708,italian
26620,chinese
9019,mexican
26597,spanish
8996,mexican
9006,italian
26605,indian
26604,french
9005,indian
9000,filipino
9001,italian
8983,moroccan
43668,indian
43666,italian
26577,southern_us
8979,japanese
8978,french
43678,southern_us
8988,italian
26589,japanese
43676,italian
8985,italian
26584,indian
43675,indian
26586,french
8986,filipino
26587,mexican
8965,mexican
8961,italian
26562,thai
8963,indian
26575,vietnamese
43660,indian
26571,filipino
26570,italian
9211,indian
26424,italian
9212,mexican
26429,mexican
9200,japanese
9201,spanish
26420,southern_us
26408,french
43628,indian
26414,mexican
26403,chinese
9186,indian
43617,mexican
43621,italian
9188,greek
26392,thai
43610,korean
9177,italian
9178,french
43615,italian
9182,mexican
26385,indian
9169,italian
26391,greek
43594,italian
26377,southern_us
43592,french
26379,indian
9166,moroccan
26371,greek
43585,chinese
26373,indian
9156,mexican
43589,filipino
9150,southern_us
26493,spanish
9149,french
26488,mexican
9143,cajun_creole
43574,italian
43568,moroccan
9136,japanese
43570,vietnamese
9134,french
26476,cajun_creole
43562,french
43563,indian
9128,vietnamese
9126,jamaican
26471,british
26466,french
9122,brazilian
43553,italian
9121,mexican
9116,italian
9117,indian
43549,mexican
26459,chinese
9110,southern_us
26451,mexican
26450,mexican
43534,mexican
9101,mexican
26447,vietnamese
43533,spanish
43531,italian
26441,italian
26443,mexican
43525,southern_us
9091,italian
25735,mexican
43463,mexican
43462,italian
25732,italian
25731,vietnamese
25730,southern_us
25728,french
8266,mexican
8267,russian
25736,indian
8277,cajun_creole
25749,italian
8275,mexican
25747,french
25745,chinese
8272,italian
25756,indian
8285,japanese
25754,french
43481,chinese
8281,italian
43482,cajun_creole
25753,thai
43495,mexican
8292,greek
25767,mexican
43491,mexican
43488,indian
8300,spanish
43503,indian
43500,italian
8311,french
8310,jamaican
8305,japanese
25777,italian
25778,italian
25779,mexican
43518,filipino
25790,italian
8318,indian
43513,indian
8192,mexican
25799,indian
43401,italian
25802,mexican
43403,southern_us
25807,southern_us
8207,french
25806,southern_us
8204,chinese
43407,korean
8205,indian
25815,italian
8218,italian
8216,italian
43422,british
25821,japanese
8225,mexican
43425,italian
8227,korean
8230,mexican
8231,cajun_creole
43428,mexican
25833,chinese
8235,indian
8236,southern_us
43438,mexican
25840,chinese
25844,chinese
25846,french
25849,mexican
25850,italian
43454,italian
25853,mexican
43452,mexican
43341,italian
25613,chinese
25610,cajun_creole
8395,chinese
43337,mexican
8394,filipino
25606,japanese
43333,indian
25604,italian
8415,chinese
8413,greek
8410,jamaican
43352,italian
25626,spanish
8408,italian
43354,mexican
25622,mexican
43351,thai
43350,chinese
8403,italian
25617,chinese
8427,french
25643,french
25636,southern_us
8420,italian
8423,italian
25639,italian
8416,southern_us
25633,irish
43360,thai
8444,mexican
43388,italian
25657,mexican
8440,mexican
43384,italian
8436,british
8438,italian
25654,french
25649,mexican
43377,mexican
43273,italian
25673,spanish
8328,greek
25679,mexican
25666,chinese
43265,mexican
43267,mexican
25669,chinese
25690,japanese
8344,mexican
8345,mexican
8350,mexican
43293,mexican
25694,indian
8351,thai
8338,mexican
43283,indian
8336,russian
8337,french
25686,southern_us
25684,italian
8341,indian
25705,mexican
25706,thai
8362,southern_us
43311,southern_us
25711,chinese
25696,brazilian
8352,italian
43296,italian
25698,southern_us
25699,japanese
25701,moroccan
8356,mexican
43301,thai
25703,mexican
25721,cajun_creole
8376,southern_us
25722,british
43320,cajun_creole
43325,mexican
8383,southern_us
43318,greek
26002,chinese
43230,southern_us
26012,italian
26013,french
8543,chinese
43229,cajun_creole
26011,italian
8538,southern_us
8517,french
25990,chinese
25987,french
43213,southern_us
8527,southern_us
8520,thai
25992,italian
8523,southern_us
8566,cajun_creole
43253,mexican
26034,greek
43260,indian
26042,italian
26041,mexican
43237,chinese
43238,french
26019,southern_us
26017,chinese
26031,irish
8559,thai
8552,southern_us
8553,indian
43242,mexican
26064,italian
26066,korean
26067,moroccan
26068,italian
8471,indian
26071,korean
8472,southern_us
26073,southern_us
26076,chinese
8448,greek
43137,mexican
43142,french
43147,vietnamese
43145,thai
26098,italian
8497,indian
26103,indian
26083,italian
43172,southern_us
26084,italian
26095,indian
26094,southern_us
8493,italian
8668,italian
43100,indian
8666,chinese
25882,mexican
43095,vietnamese
43094,french
25876,french
43093,mexican
8662,cajun_creole
25873,italian
25872,mexican
43090,southern_us
8658,chinese
8659,italian
43086,japanese
43084,indian
8702,italian
25919,japanese
25918,french
43132,indian
25914,french
25913,brazilian
8695,indian
8693,southern_us
25907,mexican
43121,indian
25901,indian
25896,mexican
8681,mexican
43115,chinese
8680,greek
25895,italian
8676,mexican
43106,jamaican
25889,french
25946,chinese
25948,indian
43037,italian
25937,italian
43027,mexican
25936,italian
43031,italian
8596,irish
25941,italian
8599,chinese
8585,cajun_creole
43018,chinese
43019,mexican
43016,southern_us
25930,french
25932,japanese
25933,italian
8591,thai
8581,chinese
43012,chinese
25926,indian
25978,italian
25977,southern_us
8638,thai
43069,mexican
25982,french
25981,indian
43057,mexican
25975,french
43063,italian
8629,italian
8619,french
25963,cajun_creole
8618,vietnamese
8617,southern_us
43052,indian
43054,mexican
8610,moroccan
8609,italian
43045,thai
43047,mexican
9773,chinese
44971,russian
9768,thai
25321,japanese
44970,italian
9771,southern_us
44967,italian
9764,french
9765,indian
44990,italian
44987,vietnamese
25332,indian
44983,mexican
9782,indian
44976,chinese
44977,british
25293,japanese
25292,greek
9738,italian
9739,mexican
25289,japanese
25287,chinese
9735,chinese
9731,italian
25281,french
25311,french
9758,british
25306,italian
44955,mexican
25303,cajun_creole
9748,indian
44946,chinese
45033,greek
25258,french
9837,chinese
25262,chinese
45026,southern_us
9825,mexican
9831,french
25254,chinese
25273,mexican
9848,chinese
45051,japanese
45040,korean
25267,italian
45041,greek
9847,italian
9802,japanese
45001,mexican
45002,italian
45005,indian
9807,indian
9805,italian
9792,greek
9798,japanese
9799,southern_us
44998,french
9797,italian
45016,cajun_creole
9816,french
25246,thai
25244,southern_us
9811,japanese
9810,japanese
25235,thai
9809,italian
25233,mexican
25237,italian
44835,chinese
25186,vietnamese
44846,indian
9901,spanish
44847,french
9900,southern_us
25198,southern_us
9897,chinese
9896,italian
44840,irish
25205,mexican
9909,chinese
44853,cajun_creole
9910,southern_us
9911,indian
44849,japanese
9917,indian
25212,indian
44860,chinese
9863,cajun_creole
44805,italian
44803,mexican
9856,indian
9868,french
9867,filipino
44811,indian
25173,italian
9876,cajun_creole
9875,indian
25169,filipino
9872,southern_us
9885,cajun_creole
44825,italian
9880,italian
25176,southern_us
44898,chinese
44897,italian
44901,mexican
9961,italian
25132,cajun_creole
44908,filipino
25137,cajun_creole
9968,italian
9969,italian
9970,southern_us
25138,british
25142,italian
44916,japanese
9976,italian
44922,british
9979,italian
9982,chinese
9921,french
44868,italian
25094,italian
25095,italian
44870,cajun_creole
9928,mexican
25097,italian
25100,italian
25101,mexican
25107,chinese
44883,moroccan
9937,british
44884,cajun_creole
9943,british
25115,chinese
44888,italian
25113,italian
44893,italian
9951,southern_us
44894,indian
25598,indian
44728,italian
44731,cajun_creole
25590,japanese
25591,mexican
44725,french
44726,southern_us
10036,italian
44727,italian
25586,japanese
44720,italian
10030,mexican
25583,indian
44716,greek
25581,italian
44718,indian
10026,mexican
44712,southern_us
25578,mexican
25577,chinese
25575,french
10021,southern_us
44710,italian
10019,italian
25569,chinese
25560,korean
25563,irish
10010,indian
10005,mexican
44695,southern_us
25558,italian
44692,italian
25559,mexican
44688,french
25554,french
10002,chinese
44689,cajun_creole
25551,italian
25544,irish
44681,italian
9995,british
9988,southern_us
9985,british
44673,indian
44672,japanese
25531,mexican
44794,chinese
25529,italian
44796,southern_us
10110,indian
10099,chinese
10097,russian
10096,chinese
44787,mexican
44788,indian
25524,filipino
44791,korean
44779,mexican
10095,indian
25518,chinese
10093,italian
10080,mexican
25505,mexican
25511,mexican
25509,italian
10084,mexican
25496,mexican
10073,mexican
10072,cajun_creole
44760,mexican
25500,thai
10077,thai
44755,british
10067,cajun_creole
10066,southern_us
10069,cajun_creole
25492,mexican
10068,italian
10071,french
44757,indian
10056,japanese
10057,cajun_creole
44745,mexican
44751,mexican
25484,southern_us
10048,moroccan
25472,italian
10050,japanese
10052,mexican
25477,mexican
44742,french
44741,chinese
10166,southern_us
25461,indian
10162,chinese
44593,mexican
10170,mexican
10171,italian
44603,chinese
10148,mexican
10147,italian
44577,spanish
44579,italian
10159,italian
10158,italian
10157,italian
25451,cajun_creole
25429,italian
25430,mexican
10128,mexican
44560,french
44575,italian
25439,chinese
44572,indian
10143,southern_us
44570,spanish
44569,mexican
10138,moroccan
44568,southern_us
10117,vietnamese
25412,french
44549,chinese
10118,italian
25409,french
25411,greek
25416,japanese
44659,indian
10230,irish
44664,italian
25407,moroccan
25404,southern_us
25378,indian
44640,italian
10209,mexican
44644,italian
10213,vietnamese
25381,italian
10212,british
25386,french
25387,italian
25391,indian
25388,french
44625,british
10195,italian
10196,french
10197,filipino
10201,italian
10202,southern_us
25371,thai
44632,chinese
10206,mexican
44636,indian
44611,chinese
10181,vietnamese
25348,italian
10180,thai
44612,mexican
25351,thai
44613,cajun_creole
10185,cajun_creole
44622,mexican
44424,indian
9224,italian
9228,italian
44430,irish
44418,indian
44422,chinese
24772,thai
24795,chinese
44442,italian
24792,italian
44443,italian
24798,mexican
9246,thai
9245,cajun_creole
24786,chinese
24784,mexican
9232,greek
9236,korean
44459,italian
9257,french
9258,mexican
44462,italian
44461,russian
44460,italian
44451,southern_us
44455,mexican
24806,cajun_creole
44452,thai
44474,moroccan
9274,mexican
44473,moroccan
44478,italian
9278,mexican
24816,filipino
9264,italian
9267,mexican
9266,french
44470,italian
24821,italian
44471,thai
9268,french
44493,moroccan
24719,chinese
24718,chinese
24716,greek
24714,italian
24711,italian
24709,southern_us
24708,chinese
9280,southern_us
24732,italian
24731,thai
44506,indian
9304,mexican
9302,french
24748,mexican
9325,italian
44525,mexican
24741,southern_us
24743,indian
44516,mexican
44515,indian
24737,southern_us
44514,southern_us
9314,moroccan
44542,irish
9341,indian
9340,french
24765,mexican
9343,italian
44539,moroccan
9336,japanese
44536,italian
44534,southern_us
44532,southern_us
9331,greek
9345,mexican
24641,brazilian
9350,french
24644,italian
9349,filipino
44295,mexican
24651,korean
9352,brazilian
44301,filipino
9358,french
24655,thai
24652,chinese
44303,thai
44306,vietnamese
9361,french
9366,thai
9367,spanish
9365,southern_us
24667,thai
24666,italian
44314,italian
44316,french
24669,thai
44318,indian
24668,jamaican
24672,mexican
44324,jamaican
24681,southern_us
44334,mexican
24686,mexican
44338,italian
44341,indian
24695,italian
44340,french
9407,italian
44356,brazilian
44358,indian
9413,chinese
44359,southern_us
24579,japanese
9423,italian
44365,mexican
9422,thai
44367,southern_us
24586,italian
9418,indian
9431,indian
9438,southern_us
24605,greek
44382,indian
9437,southern_us
9434,mexican
24613,southern_us
24614,chinese
24615,italian
24611,japanese
9453,mexican
9452,southern_us
9455,mexican
44395,italian
9448,mexican
44392,french
44405,french
24631,southern_us
9457,chinese
9458,italian
24627,southern_us
44400,greek
44415,italian
24632,vietnamese
24634,moroccan
9467,indian
25050,mexican
9499,italian
44185,french
9498,mexican
9500,chinese
44188,italian
44176,italian
9491,irish
25043,indian
9493,thai
44181,italian
44174,italian
44160,thai
9476,italian
25028,indian
9479,mexican
44164,mexican
44217,italian
9529,indian
44220,chinese
9534,french
25084,southern_us
9532,mexican
25085,chinese
44210,italian
25078,mexican
25077,southern_us
44215,mexican
9512,french
9513,mexican
44202,italian
44205,french
9506,southern_us
25059,mexican
44192,italian
44197,italian
9565,southern_us
24990,italian
9567,italian
44250,southern_us
9561,mexican
24984,italian
24985,southern_us
24981,thai
44244,mexican
9558,mexican
24983,french
24979,thai
24973,indian
24972,brazilian
9549,southern_us
44238,korean
9550,french
44237,indian
9544,chinese
9547,indian
44230,british
24967,mexican
44284,indian
9598,indian
25020,indian
25018,chinese
44278,japanese
25010,indian
44272,mexican
9584,chinese
44269,italian
25007,cajun_creole
9583,italian
9576,italian
24997,mexican
9573,korean
9570,mexican
24993,chinese
24915,chinese
9619,mexican
44048,mexican
24917,mexican
24919,chinese
44052,italian
9623,indian
9624,italian
44059,italian
24921,southern_us
44056,italian
9628,greek
24924,filipino
9630,indian
24927,italian
24899,mexican
44038,mexican
9604,italian
9607,cajun_creole
9606,cajun_creole
44037,italian
24905,italian
44040,cajun_creole
24906,indian
9610,mexican
44041,southern_us
9613,southern_us
24909,mexican
44080,mexican
24945,chinese
44083,greek
44084,mexican
44087,cajun_creole
24949,french
24955,french
44088,italian
24952,southern_us
9663,southern_us
24957,mexican
44066,southern_us
44069,indian
24932,vietnamese
24933,thai
24939,italian
9641,french
44077,italian
44078,mexican
44118,italian
44116,southern_us
9681,southern_us
44113,british
9683,italian
24861,italian
24859,chinese
44099,french
9667,italian
24835,italian
9674,southern_us
44149,chinese
24887,southern_us
9719,brazilian
24885,mexican
24883,jamaican
9715,thai
44144,brazilian
24882,mexican
24881,italian
24880,russian
44146,spanish
9726,italian
24894,mexican
44156,italian
9724,italian
44159,indian
44158,italian
24892,indian
9720,moroccan
44155,japanese
24871,southern_us
9701,indian
9699,chinese
9698,indian
24865,chinese
44131,mexican
24878,italian
44140,mexican
9710,mexican
24876,italian
44136,indian
9707,mexican
24872,southern_us
9704,british
44139,italian
11006,mexican
28209,chinese
10993,mexican
41841,southern_us
28211,italian
10994,mexican
28212,italian
41845,mexican
28214,italian
41834,mexican
41826,french
28194,italian
41831,indian
10980,greek
28198,chinese
10983,southern_us
10968,chinese
10974,jamaican
28189,mexican
28188,italian
41811,mexican
10961,italian
10967,japanese
10964,italian
10955,mexican
10954,cajun_creole
28171,italian
41804,spanish
41805,southern_us
41807,british
41792,japanese
41793,southern_us
41794,greek
10950,greek
28164,italian
10942,southern_us
10943,southern_us
41786,chinese
10939,italian
28282,cajun_creole
10933,chinese
10935,mexican
41779,mexican
28272,filipino
41776,italian
41775,spanish
28264,cajun_creole
10922,southern_us
28267,mexican
41769,chinese
41767,mexican
41764,mexican
28263,italian
41765,mexican
41762,japanese
28258,cajun_creole
10911,mexican
28254,mexican
28249,southern_us
41749,southern_us
41748,filipino
41751,italian
10896,japanese
10894,italian
41741,italian
28234,thai
28233,mexican
28228,irish
41735,chinese
10882,italian
10865,french
28339,mexican
10871,southern_us
41978,southern_us
10875,french
28346,cajun_creole
28348,southern_us
28349,cajun_creole
10879,irish
10878,mexican
10848,italian
28320,vietnamese
10849,vietnamese
41952,mexican
10852,greek
10856,mexican
28329,indian
28330,indian
10859,mexican
10861,korean
41966,italian
10863,indian
41939,french
28308,indian
10843,thai
10841,italian
41946,southern_us
28313,indian
28318,greek
41950,italian
10819,italian
28289,mexican
41923,thai
28294,mexican
10826,mexican
28299,southern_us
28298,indian
41930,chinese
41932,greek
41910,japanese
41911,mexican
28407,italian
41906,brazilian
28401,mexican
41907,french
10800,mexican
41905,thai
41918,mexican
41919,italian
28414,italian
10810,mexican
41894,italian
41891,italian
41890,cajun_creole
41901,korean
41899,greek
28394,italian
